"id","PlantID","Latitude","Longitude","Year","StationName","Distance"
"USW00013752","267227",38.9997,-76.4811,2010,"ANNAPOLIS US NAVAL ACADEMY ASO",1.15835297903803
"USC00470882","269162",44.45,-91.3,1976,"BLAIR",18.5772755016207
"USC00187806","270186",38.7268,-75.9131,2013,"ROYAL OAK 2 SSW",24.1255873939647
"USW00093786","272322",38.4558,-75.2061,2013,"OCEAN CITY MUNI AP",17.8273871300605
"USC00360530","PH00055280",40.971463,-77.89595,1941,"BELLEFONTE 4 S",16.4932070522649
"USC00360530","PH00055282",40.876981,-77.788272,1939,"BELLEFONTE 4 S",3.02914510414456
"USC00360134","PH00055283",40.540844,-78.465189,1950,"ALTOONA HORSESHOE CURV",4.79271662062905
"USC00361115","PH00055284",40.260079,-78.076394,1948,"BURNT CABINS 2 NE",26.5298345780113
"USC00364159","PH00055285",40.33397,-78.018442,1947,"HUNTINGDON",20.2080836550235
"USC00368449","PH00055286",40.793395,-77.860001,1937,"STATE COLLEGE",0.60612148048047
"USC00363662","PH00055287",39.915878,-77.036464,1954,"HANOVER",13.6607904591785
"USC00363662","PH00055288",39.942351,-77.07502,1941,"HANOVER",17.6583393356313
"USC00361215","PH00055289_2",41.605164,-76.644331,1941,"CANTON 1 NW",19.706070386089
"USC00309047","PH00055290",41.964148,-76.516091,1956,"WAVERLY",4.26192943739036
"USC00361215","PH00055291",41.668698,-76.730475,1959,"CANTON 1 NW",11.3175820393883
"USC00360611","PH00055292",41.081011,-76.588482,1958,"BERWICK",28.4180857294598
"USC00368073","PH00055293",40.128422,-77.407208,1949,"SHIPPENSBURG",12.3934843082275
"USC00368636","PH00055295",40.364161,-76.930148,1940,"SUMMERDALE NEAR",5.39909892692942
"USC00363438","PH00055296",40.548967,-76.853875,1952,"GRATZ 1 N",14.9029329978683
"USC00363438","PH00055297",40.567865,-76.76516,1952,"GRATZ 1 N",8.34742522968915
"USW00014711","PH00055298",40.272043,-76.716099,1953,"MIDDLETOWN HARRISBURG INTL AP",9.70729871773343
"USW00014711","PH00055299",40.213424,-76.640337,1959,"MIDDLETOWN HARRISBURG INTL AP",11.3879547018433
"USW00014711","PH00055300",40.206598,-76.772028,1959,"MIDDLETOWN HARRISBURG INTL AP",1.16801242466283
"USC00367931","PH00055301",40.645823,-76.961522,1939,"SELINSGROVE 2 S",17.42950295903
"USC00364891","PH00055302",40.247593,-76.46941,1908,"LEBANON 3 W",9.60272522406183
"USC00364891","PH00055303",40.34398,-76.446629,1954,"LEBANON 3 W",3.32724871031894
"USC00360753","PH00055304",41.051684,-76.703589,1940,"BLOOMSBURG NEAR",23.7555469159315
"USW00014778","PH00055305",41.125083,-76.820835,1952,"WILLIAMSPORT RGNL AP",15.6031685268267
"USC00361920","PH00055306",40.347438,-77.207022,1952,"CARLISLE WTP",13.6078700385025
"USC00364992","PH00055307",40.701473,-77.332096,1939,"LEWISTOWN",23.7469747083011
"USC00362363","PH00055308",40.847162,-79.642719,1947,"EAST BRADY",15.2949216022326
"USC00360355","PH00055309",40.714854,-80.166555,1954,"BAKERSTOWN 3 WNW",17.0524902393625
"USC00360492","PH00055310_2",40.200802,-78.556128,1939,"BEDFORD",21.0203570969139
"USC00360134","PH00055311",40.28823,-78.507516,1946,"ALTOONA HORSESHOE CURV",23.636881288262
"USC00362721","PH00055312",40.063059,-78.662595,1947,"EVERETT",26.5797628502014
"USC00363897","PH00055313",39.828821,-78.495855,1947,"HEWITT 2 S",11.092961130174
"USC00363897","PH00055314",39.72529,-78.438903,1947,"HEWITT 2 S",8.12153459033565
"USC00361130","PH00055316",41.060573,-80.040521,1946,"BUTLER",24.5754005205327
"USC00361130","PH00055317",40.861174,-79.914494,1951,"BUTLER",1.36496931638757
"USC00367931","PH00055318",40.64681,-76.966308,1939,"SELINSGROVE 2 S",17.532769711926
"USC00367931","PH00055319",40.824871,-77.205261,1939,"SELINSGROVE 2 S",29.287796340369
"USC00366098","PH00055320",41.455392,-76.280437,1914,"MUNCY VALLEY",27.9749328588385
"USC00362343","PH00055321",41.41413,-76.579233,1945,"EAGLES MERE",1.60737894310749
"USC00369408","PH00055322",41.766504,-77.557484,1949,"WELLSBORO 4 SW",15.9326774264433
"USC00361215","PH00055323",41.783963,-76.998298,1959,"CANTON 1 NW",17.0085539179916
"USC00369733","PH00055324",41.037422,-76.861329,1939,"WILLIAMSPORT",24.6832948959312
"USC00369933","PH00055325",39.999227,-76.680244,1946,"YORK 3 SSW PUMP STN",10.934281975834
"USC00369933","PH00055326",39.946646,-76.674904,1946,"YORK 3 SSW PUMP STN",7.21716345259838
"USC00368379","PH00055327",40.011408,-76.981798,1945,"SPRING GROVE",18.7457270852636
"USC00369933","PH00055328",39.855465,-76.607188,1947,"YORK 3 SSW PUMP STN",13.958428840263
"USC00367229","PH00055329",41.018357,-79.38465,1948,"PUTNEYVILLE 2 SE DAM",13.4909206179915
"USC00368873","PH00055330",41.273687,-79.538305,1941,"TIONESTA 2 SE LAKE",24.1878632873963
"USC00361485","PH00055331",41.119207,-79.458061,1952,"CLARION 3 SW",8.32209374446862
"USC00361790","PH00055332",41.918807,-79.733972,1952,"CORRY",8.33296087732734
"USC00361522","PH00055333",41.163695,-78.668638,1952,"CLEARFIELD 8 NW NURSER",12.4800586030874
"USC00362265","PH00055334",41.0756,-78.593491,1957,"DU BOIS 7 E",4.30025524009582
"USC00365606","PH00055335",41.56941,-79.979323,1952,"MEADVILLE 1 S",17.1235685298994
"USC00362514","PH00055337",42.024104,-80.370517,1919,"EDINBORO",26.2914792447645
"USW00014746","PH00055338",40.964576,-78.878766,1947,"CURWENSVILLE WB AP",26.5500284791662
"USW00014741","PH00055339",41.25345,-79.004883,1950,"BROOKVILLE FAA AP",13.9873879624811
"USC00280729","PH00057283",40.917517,-75.08332,1948,"BELVIDERE",9.36450328820218
"USC00286974","PH00057284",40.653279,-75.120643,1948,"PHILLIPSBURG",6.25058775169351
"USC00365336","PH00058482",40.658905,-78.49252,1950,"MADERA 2 SE",17.5192617071029
"USC00365652","PH00058483",41.320371,-80.33863,1955,"MERCER 4 NW",6.19308224028586
"USC00365651","PH00058484",41.334177,-80.082282,1954,"MERCER",17.6365201738641
"USC00363028","PH00058485",41.475843,-80.021284,1947,"FRANKLIN",17.9783770010913
"USC00360868","PH00058486",41.961567,-78.81152,1950,"BRADFORD 4SW RSCH 5",10.6936126194947
"USC00306196","PH00058487",41.989304,-78.57356,1950,"OLEAN",13.7534900447133
"USC00368066","PH00058488",41.998397,-78.27084,1950,"SHINGLEHOUSE",8.04851591345569
"USC00364385","PH00058489",40.202578,-78.703075,1964,"JOHNSTOWN",23.2336061021875
"USC00369298","PH00058490",41.985447,-79.138185,1951,"WARREN",15.4558447335109
"USC00360868","PH00058491",41.979161,-78.933372,1950,"BRADFORD 4SW RSCH 5",20.2308463852287
"USC00362633","PH00059985",41.562662,-78.303702,1950,"EMPORIUM 1 E",8.86301721752892
"USW00014793","PH00060318",40.204599,-75.187466,2009,"WILLOW GROVE NAS",3.22272087516823
"USW00014793","PH00060319",40.204599,-75.187466,2009,"WILLOW GROVE NAS",3.22272087516823
"USW00054782","PH00060320",40.297051,-75.520721,2009,"HERITAGE FLD AP",7.16101958564975
"USW00054782","PH00060321",40.297051,-75.520721,2009,"HERITAGE FLD AP",7.16101958564975
"USC00368400","PH00060322",40.67773,-75.18463,2009,"SPRINGTOWN 1 NNE",14.2411506465359
"USC00368400","PH00060323",40.67773,-75.18463,2009,"SPRINGTOWN 1 NNE",14.2411506465359
"USC00368400","PH00060324",40.67773,-75.18463,2009,"SPRINGTOWN 1 NNE",14.2411506465359
"USC00363632","PH00388837",40.64441,-75.997268,1986,"HAMBURG",10.3220266093077
"USC00366370","PH00388838",40.090985,-75.223321,2011,"NORRISTOWN",9.88205522122559
"USC00366370","PH00388839",40.090985,-75.223321,2011,"NORRISTOWN",9.88205522122559
"USC00280734","PH00388840",40.917238,-75.111565,2011,"BELVIDERE BRG",10.0737250446124
"USC00286979","PH00388847",40.644407,-75.198585,2011,"PHILLIPSBURG-EASTON BRG",5.6936526937171
"USC00286979","PH00388848",40.644407,-75.198585,2011,"PHILLIPSBURG-EASTON BRG",5.6936526937171
"USW00054782","PH00388850",40.184817,-75.797855,2011,"HERITAGE FLD AP",21.4809529475673
"USW00054782","PH00388851",40.184817,-75.797855,2011,"HERITAGE FLD AP",21.4809529475673
"USW00054782","PH00388852",40.184817,-75.797855,2011,"HERITAGE FLD AP",21.4809529475673
"USW00054782","PH00388853",40.208537,-75.783608,2011,"HERITAGE FLD AP",19.710569311566
"USC00361080","PH00388859",40.468294,-75.12063,2011,"BUCKSVILLE",7.89829671984371
"USW00054786","PH00388865",40.31789,-75.207663,2011,"DOYLESTOWN AP",7.32537342037077
"USW00054786","PH00388866",40.31789,-75.207663,2011,"DOYLESTOWN AP",7.32537342037077
"USW00054786","PH00388867",40.31789,-75.207663,2011,"DOYLESTOWN AP",7.32537342037077
"USW00054786","PH00388868",40.3504,-75.166662,2011,"DOYLESTOWN AP",4.3376284344033
"USW00054786","PH00388869",40.3504,-75.166662,2011,"DOYLESTOWN AP",4.3376284344033
"USC00366194","PH00388870",40.117232,-74.874336,2011,"NESHAMINY FALLS",7.52714538680807
"USC00366194","PH00388871",40.117232,-74.874336,2011,"NESHAMINY FALLS",7.52714538680807
"USC00366194","PH00388872",40.117232,-74.874336,2011,"NESHAMINY FALLS",7.52714538680807
"USC00137844","PH00767103",43.208315,-94.970099,1942,"SPENCER 1 N",15.0957330217769
"USC00237465","PH00767104",38.503671,-90.285242,1913,"ST LOUIS ST LOUIS UNIV",15.1049105013781
"USW00094918","PH00767105",41.281943,-96.235301,1968,"OMAHA #1",19.4153509953884
"USC00252020","PH00767106",40.626394,-96.963084,1928,"CRETE 4ESE",7.9302672807929
"USC00144559","PH00767107",41.281943,-96.235301,1868,"LAWRENCE",271.578676384264
"USC00358988","PH00767108",44.949034,-123.026813,1921,"WALLACE ORCHARDS",2.68093109591595
"USC00315890","PH00767110",36.686686,-80.284492,1893,"MT AIRY 2 W",39.0746327701881
"USC00441593","PH00767111",38.009742,-78.442383,1980,"CHARLOTTESVILLE 2W",7.47172118381395
"USC00191622","PH00767112",42.542145,-71.503084,1918,"CONCORD",15.1661211678609
"USW00014971","PH00767113",40.832779,-96.686404,1898,"LINCOLN UNIV PWR PLT",1.71611743005469
"CA006158350","PH00767114",40.394789,-81.407058,1862,"TORONTO",399.772426608244
"USC00478349","PH00767116",46.659942,-92.226304,1946,"SUPERIOR",13.9324382290188
"USC00219067","PH00767117",44.057859,-91.662661,1901,"WINONA",2.72701232357369
"USC00321288","PH00767118",48.288888,-99.437635,1909,"CANDO 1E",28.2704754807708
"USC00204954","PH00767120",44.061996,-86.419126,1965,"LUDINGTON 4 SE",17.3829044157508
"USC00270690","PH00767122",44.387839,-71.173131,1908,"BERLIN",7.37903715384556
"UZM00038457","PH00767123",41.741774,70.451693,1928,"TASHKENT",111.554892200767
"USC00194105","PH00767124",42.658425,-71.137001,1901,"LAWRENCE",5.10874468070155
"USC00190736","PH00767125",42.12371,-71.178663,1939,"BLUE HILL COOP",11.2058753835667
"USC00193821","PH00767126",41.635571,-70.316616,1927,"HYANNIS",3.43868615473234
"USC00304234","3529230",41.933144,-74.913496,1918,"JEFFERSONVILLE",16.7424211130154
"USC00306820","01527289",41.710289,-73.938028,2011,"POUGHKEEPSIE",2.36148894625514
"USC00307633","3529227",40.820083,-72.594863,1891,"SETAUKET STRONG",45.5408164065817
"USC00253396","3529075",40.792944,-98.493939,1936,"GRAND ISLAND 2W",18.3280947498749
"USC00300961","MDKY00007736",40.862289,-73.877023,1904,"BRONX",3.6144657073686
"USC00065445","3529196",42.211305,-74.137902,1891,"NORFOLK 2 SW",80.1973230544099
"USC00287865","3529034",40.55493,-74.286308,1891,"SANDY HOOK",25.826294233747
"USC00302760","3529165",40.86069,-73.448025,1919,"FARMINGDALE 2 NE",12.3704073774858
"USC00287079","3529166",40.642048,-74.441201,1940,"PLAINFIELD",5.38016998038121
"USC00301211","1070830",41.45208,-73.6151969,2007,"CARMEL 4N",4.01949680471372
"USC00148250","3529103",39.851817,-95.180284,1963,"TROY 3N",8.34929356525364
"USC00303346","40812",44.25,-75.5,1990,"GOUVERNEUR 3 NW",11.5938738657904
"USC00188557","3529053",38.96944,-76.24281,2010,"STEVENSVILLE 2SW",8.24240783717464
"USW00013764","3529044",38.71622,-75.31206,2010,"GEORGETOWN-DELAWARE COASTAL AP",5.2776937163277
"USC00361215","PAC0055176",41.605164,-76.644331,1941,"CANTON 1 NW",19.706070386089
"USC00362633","PAC0055177",41.424098,-78.402093,1949,"EMPORIUM 1 E",18.5640167528043
"USW00014761","PAC0055178",41.056854,-77.955779,1952,"PHILIPSBURG 8 E",18.1536856054858
"USC00365336","PAC0055186",40.826008,-78.435437,1957,"MADERA 2 SE",4.15421131979818
"USW00093725","PAC0055189",41.138604,-77.423401,1851,"WASHINGTON",250.331636033495
"USC00361920","PAC0055190",40.261278,-77.02816,1950,"CARLISLE WTP",14.2426007683552
"USC00369420","PAC0055191",40.155026,-76.98701,1950,"WELLSVILLE",12.0951471707693
"USC00365404","PAC0055195",39.844259,-77.558323,1909,"MARION",12.1118914786546
"USC00366225","PAC0055196",40.228928,-77.6844,1954,"NEWBURG 3 W",10.4926295375461
"USC00364159","PAC0055205",40.502292,-78.083624,1953,"HUNTINGDON",7.00926568352165
"USC00366225","PAC0055206",40.276356,-77.747329,1953,"NEWBURG 3 W",17.9009285398216
"USC00361115","PAC0055207",40.199024,-78.014474,1953,"BURNT CABINS 2 NE",17.9825230617877
"USC00361115","PAC0055208",40.096587,-77.863491,1953,"BURNT CABINS 2 NE",1.5024544428562
"USC00364159","PAC0055209",40.349044,-78.017949,1957,"HUNTINGDON",18.5330089915251
"USC00360062","PAC0055212",41.970611,-80.365322,1952,"ALBION",7.85241231091174
"USW00014746","PAC0055213",41.092528,-78.828085,1947,"CURWENSVILLE WB AP",21.0579357499296
"USC00364992","PAC0055214",40.562664,-77.423203,1955,"LEWISTOWN",12.6101002389715
"USC00364992","PAC0055215",40.497794,-77.423878,1955,"LEWISTOWN",15.7437082412492
"USC00362459","PAC0055216",40.380705,-77.679967,1955,"EAST WATERFORD 3 E",11.5283440978762
"USC00360611","PAC0055218",41.220901,-76.223799,1961,"BERWICK",17.286165196717
"USC00360482","PAC0055219",40.758948,-77.355822,1955,"BEAVERTOWN 1 NE",16.7878415496452
"USC00364159","PAC0055220",40.413452,-77.817654,1955,"HUNTINGDON",19.307782664381
"USC00366297","PAC0055222",40.360674,-77.041498,1955,"NEWPORT RIVER",15.0480628388098
"USC00365470","PAC0055223",41.349344,-74.719912,1963,"MATAMORAS",4.68188650414041
"USC00367103","PAC0055224",41.697563,-78.189016,1975,"PORT ALLEGANY",15.4466203586676
"USC00364992","PAC0055225",40.699883,-77.330038,1939,"LEWISTOWN",23.7994236272303
"USC00367931","PAC0055226",40.882973,-76.859013,1955,"SELINSGROVE 2 S",11.1076715580013
"USC00364385","PAC0055227",40.198936,-78.937478,1956,"JOHNSTOWN",15.0442481010174
"USC00364481","PAC0055228",39.834076,-78.774626,1952,"KEGG",17.3129128118991
"USC00369407","PAC0055229",41.933883,-77.485651,1956,"WELLSBORO",25.7516346997836
"USC00363028","PAC0055230",41.445633,-79.800091,1964,"FRANKLIN",5.64629419656796
"USW00014751","PAC0055232",40.16279,-76.981544,1950,"HARRISBURG CAPITAL CITY AP",12.372985590835
"USC00188877","PAC0055379",39.413238,-76.539757,1970,"TOWSON",4.0548320650026
"USC00281351","PAC0055381",38.938318,-74.897079,1932,"CAPE MAY 2 NW",3.76337755838251
"USC00255882","AUGIE-01092",41.852713,-101.046886,1893,"NESBIT",51.812820523298
"USC00300511","3529047",41.270927,-73.777634,1964,"BEDFORD HILLS",6.59194619547489
"USC00460509","3529063",38.53889,-79.72083,2008,"BARTOW 1S",4.47671148360072
"USC00439984","3529130",43.55,-72.5167,1918,"WOODSTOCK",8.96167287607533
"USC00368596","38496",41.047855,-75.007873,2001,"E STROUDSBURG",17.1211843565155
"USC00397882","BHSC0011499",44.53951,-103.85984,1982,"SPEARFISH",4.76500022747259
"USC00397882","BHSC0015456",44.49721,-103.87104,1986,"SPEARFISH",0.0614819706025029
"USC00397882","BHSC0017281",44.4383,-103.98086,1990,"SPEARFISH",10.879640988232
"USC00397882","BHSC0021515",44.51041,-103.85983,1994,"SPEARFISH",1.7166433946949
"USC00397882","BHSC0025207",44.49614,-103.92061,1994,"SPEARFISH",3.88220184251499
"USC00397882","BHSC0025270",44.51041,-103.85983,1994,"SPEARFISH",1.7166433946949
"USC00397882","BHSC0025697",44.51041,-103.85983,1994,"SPEARFISH",1.7166433946949
"USC00392209","BHSC0030100",44.40951,-103.69941,2002,"DEADWOOD 2NE",2.1714720383179
"USW00014834","94d9dc58-5975-494c-aaca-16a25297fc15",41.4333,-87.9667,1904,"JOLIET",16.2081882431204
"USW00014855","8c433568-ca4e-4eba-af95-4542aab23046",42.0333,-87.7667,1967,"GLENVIEW NAS",7.81939250093977
"USC00064767","56f6f04c-5489-4b4b-aaf9-4908ac34fc3d",41.562321,-72.650649,1883,"MIDDLETOWN 4 W",5.6641467415416
"USC00391621","BHSC0021733",43.56439,-99.30002,1992,"CHAMBERLAIN 5 S",19.0308328402627
"USC00255040","BHSC0040177",42.873644,-98.267157,1966,"LYNCH",17.3189888343082
"USC00397992","BHSC0040202",44.15595,-99.65477,1963,"STEPHAN 2 NW",20.8477772800275
"USW00014995","v0363199WIS",45.70873,-92.70809,2018,"GRANTSBURG",7.28304214882744
"USC00212881","722597",45.340658,-93.081463,1979,"FOREST LAKE 5NE",14.3513587720004
"USC00216547","950636_2",46.887089,-94.095581,1935,"PINE RVR DAM",24.2271510261142
"USC00214861","950839",45.791389,-94.808333,1927,"LONG PRAIRIE",20.2625801282277
"USC00213290","950840",43.67147,-92.752514,1927,"GRAND MEADOW",15.5703234824985
"USC00216565","553755",43.979723,-96.367859,1954,"PIPESTONE",5.07554991971883
"USC00215136","350848",44.95827,-93.54734,1938,"MAPLE PLAIN",9.31304278006988
"USC00213793","691240",46.194764,-93.022397,1977,"HINCKLEY",22.6726101443687
"USC00216547","373785",46.547376,-93.745854,1941,"PINE RVR DAM",30.8739424498609
"USC00215012","689858",47.187504,-96.183993,1977,"MAHNOMEN",21.6757743231507
"USC00211691","686103",45.868856,-94.31068,1900,"COLLEGEVILLE ST JOHN'S",32.7977402187029
"USC00211107","696570",45.331907,-93.860001,1978,"BUFFALO 2NE",15.0934830330605
"USC00212253","353671",46.77854,-92.11801,1938,"DULUTH WB CITY",1.46997036449049
"USC00212253","360300",46.75262,-92.15274,1940,"DULUTH WB CITY",5.27003222549301
"CA006025203","442390",48.521444,-92.665357,1951,"MINE CENTRE",27.5045274904284
"USC00214793","509379",45.933896,-94.251564,2000,"LITTLE FALLS 2NNE",10.6178610484717
"USC00214534","753784",43.927816,-95.713386,1983,"LAKE WILSON",20.4619551989377
"USC00219168","753799",43.580108,-95.743853,1983,"WORTHINGTON RAD KWOA",7.53763983768999
"USC00216565","753797",43.580108,-95.743853,1887,"PIPESTONE",67.1428912609318
"USC00212142","371469",46.868524,-95.699359,1941,"DETROIT LAKES 1 NNE",11.0670928255726
"USR0000MCSA","938553",45.388633,-93.183013,2013,"CARLOS AVERY MINNESOTA",11.4922450111439
"USR0000MCSA","938545",45.38985,-93.172055,2013,"CARLOS AVERY MINNESOTA",11.1553371605717
"USR0000MCSA","938546",45.388256,-93.177326,2013,"CARLOS AVERY MINNESOTA",11.215201948756
"USC00216822","484337",44.51999,-92.339224,1999,"RED WING DAM 3",23.6853290785531
"USC00210667","482318",45.39048,-95.571817,1997,"BENSON",8.92217030833999
"USC00217502","453726",45.47981,-93.76881,1971,"SANTIAGO 3 E",7.39330859321553
"USC00217149","708092",46.420332,-96.333183,1979,"ROTHSAY",7.60139735740487
"USC00211886","715143",47.72417,-96.813965,1979,"CROOKSTON",16.1465254195541
"USC00215012","717636",47.201968,-96.183893,1979,"MAHNOMEN",20.6355988351031
"USC00216822","728959",44.550842,-92.383156,1979,"RED WING DAM 3",19.14394648385
"USC00471978","729320",45.992812,-92.461383,1980,"DANBURY",7.00406938493752
"USW00014995","730183",45.62207,-92.892765,1980,"GRANTSBURG",23.0722921188136
"USC00215204","685058",44.363181,-95.927443,1977,"MARSHALL",16.2556494041576
"USC00212768","500803",46.02342,-95.883255,1954,"FERGUS FALLS",34.8700084450255
"USW00014910","369423",45.926316,-95.491987,1941,"ALEXANDRIA CHANDLER FLD",9.97598617709177
"USC00215433","306910",45.080985,-93.255535,1935,"MINNEAPOLIS WB DWTN",11.4102560039991
"USC00214445","271254",45.12722,-94.52778,1900,"LAKE JENNIE",26.0015554879717
"USC00217362","174079",46.325632,-95.594255,1897,"ST OLAF",29.6300902274951
"USC00211198","174085",43.543923,-91.6707,1902,"CALEDONIA",16.6189219321394
"USC00215887","448818",44.065283,-94.428966,1945,"NEW ULM 2 SE",26.6104545537638
"USC00210355","792126",43.8675003,-92.8486099,1985,"AUSTIN WASTE WTP FACILITY",25.7639330597713
"USW00014926","446276",45.603343,-94.07039,1946,"ST CLOUD RGNL AP",6.73537928493048
"USC00211198","747256",43.623103,-91.382423,1982,"CALEDONIA",9.72664995392518
"USC00215488","782665",44.042035,-92.049333,1982,"MINNESOTA CITY DAM 5",23.0347636699744
"USC00474375","174083",44.51982,-92.31912,1884,"LA CROSSE WB CITY",115.687640096853
"USC00215488","441939",43.97822,-92.06457,1945,"MINNESOTA CITY DAM 5",28.5499879558241
"USC00219067","264223",44.052588,-91.672687,1901,"WINONA",3.12173107110541
"USC00214106","594168",47.19557,-95.233216,1962,"ITASCA UNIV OF MINN",4.57052020747178
"USR0000MISA","937678",47.656389,-91.460556,2012,"ISABELLA MINNESOTA",4.87254429112126
"USC00212916","910089",47.6094444,-96.0797222,1994,"FOSSTON 1 E",27.103306334757
"USC00218429","792216",44.378119,-95.968102,1985,"TYLER",16.9014942043474
"USC00214546","753796",44.304782,-95.440813,1983,"LAMBERTON SW RSCH & OUTREACH C",12.3579917877095
"USC00214546","753782",44.304782,-95.440813,1983,"LAMBERTON SW RSCH & OUTREACH C",12.3579917877095
"USC00214546","753785",44.304782,-95.440813,1983,"LAMBERTON SW RSCH & OUTREACH C",12.3579917877095
"USC00219033","792233",43.9225006,-95.351944,1985,"WINDOM",19.5879903895605
"USC00211263","787744",44.681835,-96.429592,1985,"CANBY",13.2719629970778
"USC00212142","352660",46.817141,-95.940521,1933,"DETROIT LAKES 1 NNE",8.14899870896285
"USC00395536","371220",45.268486,-96.444779,1940,"MILBANK 4 NW",17.617126127607
"USC00478349","532668",46.659942,-92.226304,1956,"SUPERIOR",13.9324382290188
"USC00214793","690542",45.868856,-94.31068,1977,"LITTLE FALLS 2NNE",15.2489423098256
"USC00478349","337664",46.719052,-92.161748,1936,"SUPERIOR",6.90422060525326
"USC00214418","681565",43.725044,-91.265964,1975,"LA CRESCENT DAM 7",16.0454668472801
"USC00218419","419362",47.068506,-91.984614,1950,"TWO HARBORS",24.6553293242078
"USC00214793","807713",46.113633,-94.250885,1977,"LITTLE FALLS 2NNE",14.1992478704762
"USW00014926","807715",45.695467,-94.172414,1977,"ST CLOUD RGNL AP",19.2627338384181
"USC00212737","370642",44.674061,-93.217345,1940,"FARMINGTON 3NW",3.41774615673977
"USC00217907","444835",44.123013,-95.102214,1945,"SPRINGFIELD 1 NW",16.584526199917
"USC00134561","448832",43.545753,-95.272553,1945,"LAKE PARK",11.6240138759167
"USC00211198","385937",43.638172,-91.462184,1945,"CALEDONIA",3.36991643453995
"USC00470124","738488",44.233108,-91.917245,1982,"ALMA DAM 4",10.430605481531
"USC00210050","924730",48.4097222,-96.275,1992,"AGASSIZ REFUGE",24.8375738370686
"USC00472889","739461",46.425022,-92.456479,1976,"FOXBORO",14.5922650573194
"USC00213587","727133",47.056714,-96.417356,1979,"HAWLEY 3 NE",23.0884523451812
"USC00210018","727112",47.187516,-96.353808,1979,"ADA",17.4446482474641
"USC00212088","724406",45.043113,-93.900404,1980,"DELANO",9.68866431341855
"USC00211691","690472",45.463971,-94.394322,1977,"COLLEGEVILLE ST JOHN'S",12.8365061133446
